,Unnamed: 0,1700022I11Rik,1810046K07Rik,5031425F14Rik,5730522E02Rik,Acta2,Adam2,Adamts2,Adamts4,Adra1b,Alk,Ankfn1,Ano4,Aqp4,Asic4,B4galnt2,B4galnt3,Barx2,Bcl11b,Bdnf,Bgn,Blank-1,Blank-10,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,Blnk,Bmpr1b,Brinp3,C1ql3,C1qtnf7,Cacng5,Calb1,Calb2,Camk2d,Car3,Cbln2,Cbln4,Ccbe1,Ccdc162,Ccdc3,Ccdc80,Ccnb1,Cd14,Cd24a,Cd52,Cdca7,Cdcp1,Cdh12,Cdh13,Cdh20,Cdh9,Ceacam9,Cemip,Chat,Chn2,Chodl,Chrm2,Chrna2,Cldn5,Clrn1,Cnr1,Cntnap5b,Cobll1,Col14a1,Col15a1,Col23a1,Col24a1,Col25a1,Corin,Cplx3,Crhr2,Crispld2,Cspg4,Ctss,Cux2,Cxcl14,Daam2,Dmkn,Dnase1l3,Dscaml1,Egfem1,Egfr,Egln3,Egr2,Elfn1,Enpp6,Epha7,Fam19a2,Fam84b,Fbxl7,Fezf2,Flrt3,Flt1,Fndc7,Fosb,Foxp2,Frem2,Fst,Gad1,Gad2,Gfap,Glra1,Gpc6,Grik1,Grin3a,Grm1,Grm8,Hpse,Hs3st5,Igf2,Igfbp4,Igfbp5,Igfbp6,Ikzf2,Il1rapl2,Il4ra,Inpp4b,Iqgap2,Itgb8,Kcng1,Kcnj8,L3mbtl4,Lama3,Lamp5,Lhx6,Lmo1,Lsp1,Ltf,Luzp2,Lypd1,Lyzl4,March1,Marcksl1,Meis2,Moxd1,Mrc1,Mrgprx2,Muc20,Mup5,Myh14,Ndst4,Nhs,Nkain3,Nnmt,Nos1,Npas1,Npnt,Npsr1,Npy2r,Nr2f2,Nr4a1,Nr4a2,Ntng2,Nxph1,Nxph2,Nxph4,Olah,Olfm3,Opalin,Oprk1,Osr1,Otof,Parm1,Pcdh8,Pde11a,Pdgfc,Pdgfra,Pdlim5,Penk,Phactr2,Plch1,Plcxd3,Pld5,Plekhg3,Pou3f1,Pou3f3,Pou6f2,Prdm8,Prok2,Prokr2,Prox1,Prr16,Prss12,Prss23,Ptger3,Ptprk,Ptprm,Ptprt,Ptpru,Pvalb,Pxdc1,Rab3b,Ramp1,Reln,Rerg,Rfx3,Rgs5,Rgs6,Rnf152,Ror1,Rorb,Rprml,Rspo1,Rxfp1,Rxfp2,Satb2,Scgn,Sema3e,Sema5a,Serpinf1,Sertm1,Sgcd,Shisa9,Slc17a6,Slc17a7,Slc17a8,Slc25a13,Slc30a3,Slc32a1,Slc44a5,Slco5a1,Sncg,Sox10,Sox6,Sp8,Spon1,Sst,St6galnac5,Sulf1,Sulf2,Syndig1,Syt10,Syt6,Tac2,Tbc1d4,Tcap,Teddm3,Tenm3,Th,Thbs2,Thsd7a,Timp3,Tmem163,Tmtc2,Tnfaip6,Tox,Trp53i11,Trpc4,Trpc6,Tshz2,Tunar,Ubash3b,Unc13c,Unc5b,Unc5d,Ust,Vip,Vipr2,Vtn,Vwc2,Wipf3,Wnt7b,Zfp804b,area,position,total_reads,simpleClass,x_um,y_um
1720,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,[2567.81337076 5928.1830543 ],0,0,2567.81337076,5928.1830543
1721,1721,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,1,0,5,1,0,3,1,1,0,6,0,0,2,1,0,4,1,0,0,0,0,0,0,0,2,50,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,1,0,2,2,0,1,1,0,1,58,0,1,0,0,0,0,0,0,0,0,44,0,0,4,0,0,0,1,0,0,2,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,1,1,1,0,1,1,0,2,0,0,0,0,10,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,7,26,1,4,0,1,2,1,0,2,0,0,0,8,0,0,0,12,0,0,0,0,0,0,1,0,824,0,0,0,0,1,0,0,0,0,0,5,8,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,0,0,0,6,1,0,1,6,0,0,200.0700000000012,[2576.81337076 4778.4330543 ],1212,105,2576.81337076,4778.4330543
1722,1722,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,12,0,1,0,1,0,0,1,2,1,0,1,0,14,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,120,1,0,0,2,0,1,0,0,0,4,0,1,0,0,1,0,0,0,4,1,0,1,0,0,6,3,1,2,0,5,0,0,1,5,0,0,0,32,8,0,0,1,2,0,3,0,0,1,0,0,1,20,0,0,0,0,1,0,4,0,1,0,170,0,0,3,0,1,0,2,1,0,5,0,1,3,0,20,0,1,0,0,0,0,1,2,0,0,0,7,1,0,0,6,0,0,2,0,1,0,0,9,0,4,0,1,0,2,0,0,0,0,0,1,2,1,3,1,1,0,1,0,0,0,0,1,0,0,22,0,26,0,1,8,8,0,2,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,3,442,0,0,0,0,1,0,1,0,1,0,0,20,0,0,17,0,2,0,4,0,0,0,24,0,0,0,0,0,0,0,3,0,3,0,1,0,0,1,1,0,0,4,2,0,5,0,0,1,259.20000000000164,[2575.46337076 5238.7830543 ],1168,107,2575.46337076,5238.7830543
1723,1723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,28,2,0,0,2,0,1,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,1,0,2,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,4,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,20,0,10,0,0,1,4,0,4,0,0,0,14,0,0,0,1,0,0,0,0,1,1,0,0,164,2,0,0,0,0,0,0,0,1,0,0,10,0,0,2,0,0,0,8,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,8,1,0,4,0,0,1,220.3199999999971,[2575.91337076 5469.1830543 ],431,105,2575.91337076,5469.1830543
1724,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.48000000000047,[2573.21337076 4991.2830543 ],217,107,2573.21337076,4991.2830543
1725,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,3,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,2,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,0,0,0,18,2,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,22,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,2,0,0,14,0,20,3,0,2,0,0,0,0,0,0,28,1,0,0,5,0,0,0,0,0,0,3,1,310,0,1,0,0,0,1,0,0,0,0,0,8,0,0,5,0,0,0,8,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,2,1,2,0,0,1,0,0,0,206.55000000000248,[2575.91337076 5487.6330543 ],571,105,2575.91337076,5487.6330543
1726,1726,0,0,0,1,24,0,0,2,0,0,0,0,0,0,0,0,1,2,7,1,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,106,0,3,4,2,0,0,1,0,0,5,5,1,2,1,2,1,0,0,0,0,0,1,1,0,0,0,1,1,20,0,0,0,1,1,0,2,0,0,3,4,4,0,1,0,1,0,0,3,0,2,1,0,0,16,1,0,0,0,0,0,0,4,16,0,0,2,10,2,0,0,3,7,0,1,2,0,0,0,0,0,26,0,0,0,0,0,0,1,0,3,0,168,0,0,7,0,0,1,4,0,0,5,0,0,0,0,14,2,1,0,0,2,0,0,1,0,0,1,38,5,1,0,30,0,0,0,0,2,1,5,0,17,1,7,0,0,52,0,0,1,0,1,1,0,0,2,0,0,3,1,1,1,0,0,0,2,0,32,0,8,0,1,1,11,0,1,0,0,1,44,7,0,0,6,0,1,1,1,2,0,3,1,484,0,0,2,0,0,0,0,0,1,1,0,20,0,0,0,0,1,0,4,1,1,1,1,0,0,0,0,0,11,30,0,0,0,0,1,0,2,0,0,2,3,2,1,0,3,5,0,0,374.22000000000526,[2578.61337076 6267.4830543 ],1394,105,2578.61337076,6267.4830543
1727,1727,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,1,0,0,0,0,1,18,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3,3,1,2,0,3,0,0,1,2,0,1,0,12,4,0,0,0,1,0,2,0,0,0,0,1,0,4,1,0,0,0,0,0,3,1,1,0,82,0,0,5,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,28,0,2,1,3,0,0,0,0,0,20,0,1,0,2,0,0,0,0,0,0,0,0,196,1,0,0,0,0,0,1,0,0,0,0,6,0,1,11,0,0,0,10,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,102.05999999999443,[2575.91337076 5273.8830543 ],530,107,2575.91337076,5273.8830543
1728,1728,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,2,18,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,660,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,6,3,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,246,82,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4,2,2,1,0,1,1,1,1,0,1,0,0,0,0,12,0,0,0,0,1,0,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,10,0,32,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,34,0,0,0,3,1,1,0,0,0,2,0,4,0,0,2,0,1,1,2,0,1,1,0,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,1,594,0,0,2,1,0,0,136.0800000000062,[2579.06337076 4837.3830543 ],1825,107,2579.06337076,4837.3830543
1729,1729,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,8,1,0,1,1,1,0,0,1,2,1,2,0,86,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,120,0,0,0,3,0,0,1,1,0,4,5,2,0,0,1,1,1,0,1,1,3,1,1,0,5,12,0,0,0,0,1,0,1,1,0,0,0,16,6,0,0,1,2,1,3,2,0,2,0,0,1,38,0,0,0,0,0,0,0,0,2,0,12,0,0,6,0,0,0,2,1,0,0,0,0,2,0,8,0,0,0,0,1,0,2,1,0,1,0,38,2,2,1,7,0,0,1,0,0,1,3,1,2,1,7,2,1,74,0,0,0,0,2,2,1,0,0,1,0,0,0,2,0,0,3,0,1,6,20,0,98,0,0,3,2,0,3,0,0,0,50,1,0,0,6,0,0,0,0,0,1,5,1,508,0,1,1,0,0,0,0,0,0,0,0,6,1,0,3,0,5,0,16,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,16,2,0,3,6,1,2,259.19999999999345,[2581.76337076 4869.7830543 ],1337,107,2581.76337076,4869.7830543
1730,1730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,2,0,118,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115.82999999999844,[2578.61337076 4904.4330543 ],223,74,2578.61337076,4904.4330543
1731,1731,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,160,0,0,0,0,0,0,2,0,0,2,0,0,46,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,1,0,1,4,1,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,126,182,0,0,0,13,0,9,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,16,7,0,1,0,0,0,3,0,1,4,2,0,1,0,10,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,6,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,8,1,1,16,0,148,1,2,2,1,0,4,0,0,0,10,1,0,0,1,0,0,0,0,1,1,0,2,98,0,1,3,1,2,1,0,1,0,0,0,1040,0,0,8,0,1,0,6,0,0,0,4,0,0,0,4,0,2,2,1,0,1,2,2,0,0,1,0,0,0,22,0,0,1,2,0,0,291.59999999999667,[2581.76337076 5092.0830543 ],2285,107,2581.76337076,5092.0830543
1732,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,124,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.10000000000082,[2577.71337076 5659.0830543 ],197,104,2577.71337076,5659.0830543
1733,1733,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,1,0,0,0,0,0,2,0,54,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,22,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,6,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,1,0,282,0,0,5,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,9,0,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,1,2,0,2,1,0,0,1,0,1,0,1,3,0,0,18,0,54,0,0,2,0,0,2,0,0,1,20,3,0,0,6,0,1,0,0,0,0,2,6,250,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,1,0,6,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8,0,0,1,3,0,0,200.0700000000012,[2581.31337076 5953.8330543 ],936,232,2581.31337076,5953.8330543
1734,1734,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,56,0,2,1,0,0,1,0,1,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,3,0,0,0,0,0,5,1,4,0,0,0,0,0,0,4,0,0,1,0,0,4,1,0,0,0,0,0,0,0,4,1,0,2,4,2,0,3,2,1,0,3,1,0,0,0,0,1,14,0,0,0,0,0,0,0,0,3,0,48,0,0,4,0,0,0,2,2,1,6,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,6,0,0,5,1,0,0,1,0,1,0,3,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,20,0,36,0,0,0,6,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,1,1,250,0,0,1,0,2,0,0,0,0,0,0,14,0,0,0,0,1,0,14,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,2,0,1,0,2,0,0,3,3,0,0,115.82999999999844,[2578.61337076 6305.7330543 ],685,105,2578.61337076,6305.7330543
1735,1735,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,3,0,0,0,0,1,0,2,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,1,0,3,0,0,2,0,0,1,8,9,0,0,0,0,0,0,1,0,0,0,0,0,8,10,0,1,0,3,0,0,0,2,0,0,0,12,0,0,0,0,2,0,8,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,1,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,5,0,0,1,0,0,1,0,0,0,1,2,7,0,6,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,2,0,0,20,0,28,1,0,3,5,0,2,0,0,1,12,2,0,0,2,0,0,0,0,0,0,3,4,664,0,0,1,0,2,1,0,0,0,0,0,6,0,0,17,0,0,0,2,0,0,1,3,0,0,2,0,0,0,0,2,1,0,0,1,0,0,1,0,1,1,2,0,0,7,1,1,0,306.18000000001524,[2584.91337076 5362.9830543 ],1122,97,2584.91337076,5362.9830543
1736,1736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,3,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,50,0,16,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,376,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,0,0,291.59999999999667,[2583.56337076 6233.2830543 ],954,96,2583.56337076,6233.2830543
1737,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,3,0,2,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94,1,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,5,1,0,0,2,0,0,0,2,0,0,0,12,2,0,0,0,0,0,2,0,0,1,0,0,0,16,0,0,0,0,1,0,1,0,0,0,24,0,0,3,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,14,0,22,2,0,0,3,0,1,0,0,1,18,0,0,0,2,0,0,0,0,0,0,2,7,752,0,0,1,0,0,0,0,0,0,0,0,22,1,0,21,0,0,0,0,0,0,0,6,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,233.27999999999145,[2584.46337076 5340.4830543 ],1140,233,2584.46337076,5340.4830543
1738,1738,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,408,32,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,4,2,0,1,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,50,0,32,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,1,1,0,0,121.5,[2580.86337076 5441.7330543 ],648,99,2580.86337076,5441.7330543
1739,1739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,0,0,0,0,0,0,1,0,0,0,14,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,28,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,14,0,0,0,2,0,0,0,0,0,6,1,0,0,3,0,0,0,0,0,0,1,0,310,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,262.44000000000887,[2584.46337076 5580.7830543 ],487,97,2584.46337076,5580.7830543
1740,1740,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,2,0,0,0,0,0,3,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,10,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,628,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,220.3199999999971,[2584.91337076 4767.1830543 ],849,96,2584.91337076,4767.1830543
